"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,6.47866091975445,0.00968159573461671,9.98279898812634
25.75,4.00866250808185,0.353472971924796,8.75787220926118
50.5,2.63491730916209,0.905759191227383,7.52156986226351
75.25,2.10931478225139,1.46564361957543,6.53857945199952
100,1.84627229400432,1.96040444975409,5.76051834168881
