"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,4.33074178162755,9.03502496301475,6.22747192585029
25.75,11.0939620504829,87.7181086599952,6.01476734532619
50.5,6.72678840717628,275.2358074883,5.83500798153771
75.25,4.94095540115597,536.854410155722,5.61023542686522
100,4.02095604228575,839.411426109003,5.3718556444928
