"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,4.64225631872465,9.0215960212555,6.66549832404258
25.75,9.03537996258096,114.722825158718,6.40677027862888
50.5,5.58046358890282,346.952016664689,6.10194724407901
75.25,4.28472272936471,638.690913937331,5.78798089083145
100,3.60324721168022,959.339046573214,5.50156580718858
