"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,2.92625733649341,6.99851728512563,3.25940769672568
25.75,35.7431379907925,14.551999261,3.21483168509558
50.5,33.6643132778506,30.230399930862,3.20732083789995
75.25,27.7254253386205,54.5771612751031,3.20038913787104
100,22.9697164724512,87.3285381771276,3.19250772309733
