"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,5.49425198381783,0.0113172846839279,9.89625656194654
25.75,3.96917111785187,0.355730972051748,8.72698842320819
50.5,2.60520846498605,0.911321755819936,7.48243533742353
75.25,2.08289559908998,1.47382865664019,6.49274170837322
100,1.82096652250218,1.97019535874858,5.70993789880881
