"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,6.00618491412145,0.00945455776868926,9.03774430703228
25.75,4.79393839950543,0.280261888969059,8.30423044141932
50.5,2.90275915761889,0.797479780014274,7.29557351011208
75.25,2.26823735272244,1.33269593343537,6.39341944986458
100,1.96639125659533,1.81244567806426,5.67224609837168
