"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,2.00360743759305,10.4704407934915,3.3388563321132
25.75,28.05248763832,18.9277017504049,3.28180038748305
50.5,29.0931260450092,35.692249936618,3.27260106619335
75.25,25.1016159167552,61.4929624456142,3.26468078655931
100,21.2928108104925,96.0792265415722,3.25598672257921
