Freq [MHz],"Matrix1.Z(Winding,Winding) [mOhm]","Matrix1.L(Winding,Winding) [nH]",R_11_ohm,X_11_ohm,R_11_mOhm,X_11_mOhm,Q_1
1.0,7.62024067701087 + 19.9780954074872i,3.17961263766308,0.0076202406770108705,0.019978095407487198,7.62024067701087,19.9780954074872,2.6217144909554015
25.75,31.810768379439 + 443.766656035965i,2.74282162669843,0.031810768379439004,0.44376665603596505,31.810768379439004,443.76665603596507,13.950202357350006
50.5,51.3171523893619 + 854.469029683488i,2.69293009491213,0.0513171523893619,0.854469029683488,51.3171523893619,854.4690296834881,16.650749114064645
75.25,73.5413895157288 + 1261.47545279723i,2.66804058341217,0.07354138951572879,1.26147545279723,73.5413895157288,1261.47545279723,17.153271934404092
100.0,99.4063949580979 + 1665.56229581584i,2.65082472406576,0.0994063949580979,1.66556229581584,99.4063949580979,1665.5622958158401,16.755081969504207
