Freq [MHz],"Matrix1.Z(Winding,Winding) [mOhm]","Matrix1.L(Winding,Winding) [nH]",R_11_ohm,X_11_ohm,R_11_mOhm,X_11_mOhm,Q_1
1.0,13.2924844400123 + 21.9816166900771i,3.49848295337708,0.013292484440012301,0.021981616690077102,13.2924844400123,21.981616690077104,1.6536875998823257
25.75,37.4958014074381 + 516.909375321417i,3.19490028011446,0.0374958014074381,0.516909375321417,37.4958014074381,516.909375321417,13.785793500039098
50.5,62.3796237690654 + 998.268071256636i,3.14612471428329,0.0623796237690654,0.998268071256636,62.3796237690654,998.268071256636,16.00311144793544
75.25,93.5868282775517 + 1475.17414433714i,3.12001670422078,0.0935868282775517,1.47517414433714,93.5868282775517,1475.17414433714,15.762625697306424
100.0,131.811317392881 + 1948.10672705211i,3.10050815280917,0.131811317392881,1.9481067270521102,131.811317392881,1948.1067270521103,14.779510330251245
