Freq [MHz],"Matrix1.Z(Winding,Winding) [mOhm]","Matrix1.L(Winding,Winding) [nH]",R_11_ohm,X_11_ohm,R_11_mOhm,X_11_mOhm,Q_1
1.0,26.1666879096237 + 25.601126449254i,4.07454582311944,0.0261666879096237,0.025601126449254,26.1666879096237,25.601126449254,0.9783862037746972
25.75,77.0992596647102 + 594.767266181334i,3.67612234570922,0.0770992596647102,0.594767266181334,77.0992596647102,594.767266181334,7.714305802258829
50.5,138.119299909687 + 1129.20591546902i,3.55878620228719,0.138119299909687,1.1292059154690202,138.119299909687,1129.20591546902,8.175583833739251
75.25,214.790385906058 + 1647.19968817406i,3.48385345690805,0.214790385906058,1.64719968817406,214.79038590605802,1647.19968817406,7.668870658365915
100.0,305.394374855311 + 2148.79339446628i,3.41991090412522,0.305394374855311,2.14879339446628,305.394374855311,2148.79339446628,7.0361263054839505
